,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
666,55865351,218224,GOLD21JAN42900CE,GOLD,0.0,2021-01-27,42900.0,0.5,1,CE,MCX-OPT,MCX
667,55865607,218225,GOLD21JAN42900PE,GOLD,0.0,2021-01-27,42900.0,0.5,1,PE,MCX-OPT,MCX
668,55865863,218226,GOLD21JAN43000CE,GOLD,0.0,2021-01-27,43000.0,0.5,1,CE,MCX-OPT,MCX
669,55866119,218227,GOLD21JAN43000PE,GOLD,0.0,2021-01-27,43000.0,0.5,1,PE,MCX-OPT,MCX
670,55866375,218228,GOLD21JAN43100CE,GOLD,0.0,2021-01-27,43100.0,0.5,1,CE,MCX-OPT,MCX
671,55866631,218229,GOLD21JAN43100PE,GOLD,0.0,2021-01-27,43100.0,0.5,1,PE,MCX-OPT,MCX
672,55866887,218230,GOLD21JAN43200CE,GOLD,0.0,2021-01-27,43200.0,0.5,1,CE,MCX-OPT,MCX
673,55867143,218231,GOLD21JAN43200PE,GOLD,0.0,2021-01-27,43200.0,0.5,1,PE,MCX-OPT,MCX
674,55867399,218232,GOLD21JAN43300CE,GOLD,0.0,2021-01-27,43300.0,0.5,1,CE,MCX-OPT,MCX
675,55867655,218233,GOLD21JAN43300PE,GOLD,0.0,2021-01-27,43300.0,0.5,1,PE,MCX-OPT,MCX
676,55873543,218256,GOLD21JAN43400CE,GOLD,0.0,2021-01-27,43400.0,0.5,1,CE,MCX-OPT,MCX
677,55873799,218257,GOLD21JAN43400PE,GOLD,0.0,2021-01-27,43400.0,0.5,1,PE,MCX-OPT,MCX
678,55874055,218258,GOLD21JAN43500CE,GOLD,0.0,2021-01-27,43500.0,0.5,1,CE,MCX-OPT,MCX
679,55874311,218259,GOLD21JAN43500PE,GOLD,0.0,2021-01-27,43500.0,0.5,1,PE,MCX-OPT,MCX
680,55874567,218260,GOLD21JAN43600CE,GOLD,0.0,2021-01-27,43600.0,0.5,1,CE,MCX-OPT,MCX
681,55874823,218261,GOLD21JAN43600PE,GOLD,0.0,2021-01-27,43600.0,0.5,1,PE,MCX-OPT,MCX
682,55875079,218262,GOLD21JAN43700CE,GOLD,0.0,2021-01-27,43700.0,0.5,1,CE,MCX-OPT,MCX
683,55875335,218263,GOLD21JAN43700PE,GOLD,0.0,2021-01-27,43700.0,0.5,1,PE,MCX-OPT,MCX
684,55879943,218281,GOLD21JAN43800CE,GOLD,0.0,2021-01-27,43800.0,0.5,1,CE,MCX-OPT,MCX
685,55880199,218282,GOLD21JAN43800PE,GOLD,0.0,2021-01-27,43800.0,0.5,1,PE,MCX-OPT,MCX
686,55880455,218283,GOLD21JAN43900CE,GOLD,0.0,2021-01-27,43900.0,0.5,1,CE,MCX-OPT,MCX
687,55880711,218284,GOLD21JAN43900PE,GOLD,0.0,2021-01-27,43900.0,0.5,1,PE,MCX-OPT,MCX
688,55880967,218285,GOLD21JAN44000CE,GOLD,0.0,2021-01-27,44000.0,0.5,1,CE,MCX-OPT,MCX
689,55881223,218286,GOLD21JAN44000PE,GOLD,0.0,2021-01-27,44000.0,0.5,1,PE,MCX-OPT,MCX
690,55897863,218351,GOLD21JAN44100CE,GOLD,0.0,2021-01-27,44100.0,0.5,1,CE,MCX-OPT,MCX
691,55898119,218352,GOLD21JAN44100PE,GOLD,0.0,2021-01-27,44100.0,0.5,1,PE,MCX-OPT,MCX
692,55898375,218353,GOLD21JAN44200CE,GOLD,0.0,2021-01-27,44200.0,0.5,1,CE,MCX-OPT,MCX
693,55898631,218354,GOLD21JAN44200PE,GOLD,0.0,2021-01-27,44200.0,0.5,1,PE,MCX-OPT,MCX
694,55898887,218355,GOLD21JAN44300CE,GOLD,0.0,2021-01-27,44300.0,0.5,1,CE,MCX-OPT,MCX
695,55899143,218356,GOLD21JAN44300PE,GOLD,0.0,2021-01-27,44300.0,0.5,1,PE,MCX-OPT,MCX
696,55899399,218357,GOLD21JAN44400CE,GOLD,0.0,2021-01-27,44400.0,0.5,1,CE,MCX-OPT,MCX
697,55899655,218358,GOLD21JAN44400PE,GOLD,0.0,2021-01-27,44400.0,0.5,1,PE,MCX-OPT,MCX
698,55899911,218359,GOLD21JAN44500CE,GOLD,0.0,2021-01-27,44500.0,0.5,1,CE,MCX-OPT,MCX
699,55900167,218360,GOLD21JAN44500PE,GOLD,0.0,2021-01-27,44500.0,0.5,1,PE,MCX-OPT,MCX
700,55919367,218435,GOLD21JAN44600CE,GOLD,0.0,2021-01-27,44600.0,0.5,1,CE,MCX-OPT,MCX
701,55919623,218436,GOLD21JAN44600PE,GOLD,0.0,2021-01-27,44600.0,0.5,1,PE,MCX-OPT,MCX
702,55919879,218437,GOLD21JAN44700CE,GOLD,0.0,2021-01-27,44700.0,0.5,1,CE,MCX-OPT,MCX
703,55920135,218438,GOLD21JAN44700PE,GOLD,0.0,2021-01-27,44700.0,0.5,1,PE,MCX-OPT,MCX
704,55920391,218439,GOLD21JAN44800CE,GOLD,0.0,2021-01-27,44800.0,0.5,1,CE,MCX-OPT,MCX
705,55920647,218440,GOLD21JAN44800PE,GOLD,0.0,2021-01-27,44800.0,0.5,1,PE,MCX-OPT,MCX
706,55920903,218441,GOLD21JAN44900CE,GOLD,0.0,2021-01-27,44900.0,0.5,1,CE,MCX-OPT,MCX
707,55921159,218442,GOLD21JAN44900PE,GOLD,0.0,2021-01-27,44900.0,0.5,1,PE,MCX-OPT,MCX
708,55921415,218443,GOLD21JAN45000CE,GOLD,0.0,2021-01-27,45000.0,0.5,1,CE,MCX-OPT,MCX
709,55921671,218444,GOLD21JAN45000PE,GOLD,0.0,2021-01-27,45000.0,0.5,1,PE,MCX-OPT,MCX
710,55921927,218445,GOLD21JAN45100CE,GOLD,0.0,2021-01-27,45100.0,0.5,1,CE,MCX-OPT,MCX
711,55922183,218446,GOLD21JAN45100PE,GOLD,0.0,2021-01-27,45100.0,0.5,1,PE,MCX-OPT,MCX
712,55953415,218568,GOLD21JAN45200CE,GOLD,0.0,2021-01-27,45200.0,0.5,1,CE,MCX-OPT,MCX
713,55953671,218569,GOLD21JAN45200PE,GOLD,0.0,2021-01-27,45200.0,0.5,1,PE,MCX-OPT,MCX
714,55953927,218570,GOLD21JAN45300CE,GOLD,0.0,2021-01-27,45300.0,0.5,1,CE,MCX-OPT,MCX
715,55954183,218571,GOLD21JAN45300PE,GOLD,0.0,2021-01-27,45300.0,0.5,1,PE,MCX-OPT,MCX
716,55981319,218677,GOLD21JAN45400CE,GOLD,0.0,2021-01-27,45400.0,0.5,1,CE,MCX-OPT,MCX
717,55981575,218678,GOLD21JAN45400PE,GOLD,0.0,2021-01-27,45400.0,0.5,1,PE,MCX-OPT,MCX
718,55981831,218679,GOLD21JAN45500CE,GOLD,0.0,2021-01-27,45500.0,0.5,1,CE,MCX-OPT,MCX
719,55982087,218680,GOLD21JAN45500PE,GOLD,0.0,2021-01-27,45500.0,0.5,1,PE,MCX-OPT,MCX
720,55982343,218681,GOLD21JAN45600CE,GOLD,0.0,2021-01-27,45600.0,0.5,1,CE,MCX-OPT,MCX
721,55982599,218682,GOLD21JAN45600PE,GOLD,0.0,2021-01-27,45600.0,0.5,1,PE,MCX-OPT,MCX
722,55982855,218683,GOLD21JAN45700CE,GOLD,0.0,2021-01-27,45700.0,0.5,1,CE,MCX-OPT,MCX
723,55983111,218684,GOLD21JAN45700PE,GOLD,0.0,2021-01-27,45700.0,0.5,1,PE,MCX-OPT,MCX
724,55983367,218685,GOLD21JAN45800CE,GOLD,0.0,2021-01-27,45800.0,0.5,1,CE,MCX-OPT,MCX
725,55983623,218686,GOLD21JAN45800PE,GOLD,0.0,2021-01-27,45800.0,0.5,1,PE,MCX-OPT,MCX
726,55983879,218687,GOLD21JAN45900CE,GOLD,0.0,2021-01-27,45900.0,0.5,1,CE,MCX-OPT,MCX
727,55984135,218688,GOLD21JAN45900PE,GOLD,0.0,2021-01-27,45900.0,0.5,1,PE,MCX-OPT,MCX
728,55984391,218689,GOLD21JAN46000CE,GOLD,0.0,2021-01-27,46000.0,0.5,1,CE,MCX-OPT,MCX
729,55984647,218690,GOLD21JAN46000PE,GOLD,0.0,2021-01-27,46000.0,0.5,1,PE,MCX-OPT,MCX
730,55987463,218701,GOLD21JAN46100CE,GOLD,0.0,2021-01-27,46100.0,0.5,1,CE,MCX-OPT,MCX
731,55987719,218702,GOLD21JAN46100PE,GOLD,0.0,2021-01-27,46100.0,0.5,1,PE,MCX-OPT,MCX
732,55987975,218703,GOLD21JAN46200CE,GOLD,0.0,2021-01-27,46200.0,0.5,1,CE,MCX-OPT,MCX
733,55988231,218704,GOLD21JAN46200PE,GOLD,0.0,2021-01-27,46200.0,0.5,1,PE,MCX-OPT,MCX
734,56016391,218814,GOLD21JAN46300CE,GOLD,0.0,2021-01-27,46300.0,0.5,1,CE,MCX-OPT,MCX
735,56016647,218815,GOLD21JAN46300PE,GOLD,0.0,2021-01-27,46300.0,0.5,1,PE,MCX-OPT,MCX
736,56016903,218816,GOLD21JAN46400CE,GOLD,0.0,2021-01-27,46400.0,0.5,1,CE,MCX-OPT,MCX
737,56017159,218817,GOLD21JAN46400PE,GOLD,0.0,2021-01-27,46400.0,0.5,1,PE,MCX-OPT,MCX
738,56017415,218818,GOLD21JAN46500CE,GOLD,0.0,2021-01-27,46500.0,0.5,1,CE,MCX-OPT,MCX
739,56017671,218819,GOLD21JAN46500PE,GOLD,0.0,2021-01-27,46500.0,0.5,1,PE,MCX-OPT,MCX
740,56017927,218820,GOLD21JAN46600CE,GOLD,0.0,2021-01-27,46600.0,0.5,1,CE,MCX-OPT,MCX
741,56018183,218821,GOLD21JAN46600PE,GOLD,0.0,2021-01-27,46600.0,0.5,1,PE,MCX-OPT,MCX
742,56018439,218822,GOLD21JAN46700CE,GOLD,0.0,2021-01-27,46700.0,0.5,1,CE,MCX-OPT,MCX
743,56018695,218823,GOLD21JAN46700PE,GOLD,0.0,2021-01-27,46700.0,0.5,1,PE,MCX-OPT,MCX
744,56018951,218824,GOLD21JAN46800CE,GOLD,0.0,2021-01-27,46800.0,0.5,1,CE,MCX-OPT,MCX
745,56019207,218825,GOLD21JAN46800PE,GOLD,0.0,2021-01-27,46800.0,0.5,1,PE,MCX-OPT,MCX
746,56019463,218826,GOLD21JAN46900CE,GOLD,0.0,2021-01-27,46900.0,0.5,1,CE,MCX-OPT,MCX
747,56019719,218827,GOLD21JAN46900PE,GOLD,0.0,2021-01-27,46900.0,0.5,1,PE,MCX-OPT,MCX
748,56019975,218828,GOLD21JAN47000CE,GOLD,0.0,2021-01-27,47000.0,0.5,1,CE,MCX-OPT,MCX
749,56020231,218829,GOLD21JAN47000PE,GOLD,0.0,2021-01-27,47000.0,0.5,1,PE,MCX-OPT,MCX
750,56020487,218830,GOLD21JAN47100CE,GOLD,0.0,2021-01-27,47100.0,0.5,1,CE,MCX-OPT,MCX
751,56020743,218831,GOLD21JAN47100PE,GOLD,0.0,2021-01-27,47100.0,0.5,1,PE,MCX-OPT,MCX
752,56020999,218832,GOLD21JAN47200CE,GOLD,0.0,2021-01-27,47200.0,0.5,1,CE,MCX-OPT,MCX
753,56021255,218833,GOLD21JAN47200PE,GOLD,0.0,2021-01-27,47200.0,0.5,1,PE,MCX-OPT,MCX
754,56021511,218834,GOLD21JAN47300CE,GOLD,0.0,2021-01-27,47300.0,0.5,1,CE,MCX-OPT,MCX
755,56021767,218835,GOLD21JAN47300PE,GOLD,0.0,2021-01-27,47300.0,0.5,1,PE,MCX-OPT,MCX
756,56026119,218852,GOLD21JAN47400CE,GOLD,0.0,2021-01-27,47400.0,0.5,1,CE,MCX-OPT,MCX
757,56026375,218853,GOLD21JAN47400PE,GOLD,0.0,2021-01-27,47400.0,0.5,1,PE,MCX-OPT,MCX
758,56026631,218854,GOLD21JAN47500CE,GOLD,0.0,2021-01-27,47500.0,0.5,1,CE,MCX-OPT,MCX
759,56026887,218855,GOLD21JAN47500PE,GOLD,0.0,2021-01-27,47500.0,0.5,1,PE,MCX-OPT,MCX
760,56027143,218856,GOLD21JAN47600CE,GOLD,0.0,2021-01-27,47600.0,0.5,1,CE,MCX-OPT,MCX
761,56027399,218857,GOLD21JAN47600PE,GOLD,0.0,2021-01-27,47600.0,0.5,1,PE,MCX-OPT,MCX
762,56027655,218858,GOLD21JAN47700CE,GOLD,0.0,2021-01-27,47700.0,0.5,1,CE,MCX-OPT,MCX
763,56027911,218859,GOLD21JAN47700PE,GOLD,0.0,2021-01-27,47700.0,0.5,1,PE,MCX-OPT,MCX
764,56050183,218946,GOLD21JAN47800CE,GOLD,0.0,2021-01-27,47800.0,0.5,1,CE,MCX-OPT,MCX
765,56050439,218947,GOLD21JAN47800PE,GOLD,0.0,2021-01-27,47800.0,0.5,1,PE,MCX-OPT,MCX
766,56050695,218948,GOLD21JAN47900CE,GOLD,0.0,2021-01-27,47900.0,0.5,1,CE,MCX-OPT,MCX
767,56050951,218949,GOLD21JAN47900PE,GOLD,0.0,2021-01-27,47900.0,0.5,1,PE,MCX-OPT,MCX
768,56051207,218950,GOLD21JAN48000CE,GOLD,0.0,2021-01-27,48000.0,0.5,1,CE,MCX-OPT,MCX
769,56051463,218951,GOLD21JAN48000PE,GOLD,0.0,2021-01-27,48000.0,0.5,1,PE,MCX-OPT,MCX
770,56051719,218952,GOLD21JAN48100CE,GOLD,0.0,2021-01-27,48100.0,0.5,1,CE,MCX-OPT,MCX
771,56051975,218953,GOLD21JAN48100PE,GOLD,0.0,2021-01-27,48100.0,0.5,1,PE,MCX-OPT,MCX
772,56052231,218954,GOLD21JAN48200CE,GOLD,0.0,2021-01-27,48200.0,0.5,1,CE,MCX-OPT,MCX
773,56052487,218955,GOLD21JAN48200PE,GOLD,0.0,2021-01-27,48200.0,0.5,1,PE,MCX-OPT,MCX
774,56052743,218956,GOLD21JAN48300CE,GOLD,0.0,2021-01-27,48300.0,0.5,1,CE,MCX-OPT,MCX
775,56052999,218957,GOLD21JAN48300PE,GOLD,0.0,2021-01-27,48300.0,0.5,1,PE,MCX-OPT,MCX
776,56271367,219810,GOLD21JAN48400CE,GOLD,0.0,2021-01-27,48400.0,0.5,1,CE,MCX-OPT,MCX
777,56271623,219811,GOLD21JAN48400PE,GOLD,0.0,2021-01-27,48400.0,0.5,1,PE,MCX-OPT,MCX
778,56271879,219812,GOLD21JAN48500CE,GOLD,0.0,2021-01-27,48500.0,0.5,1,CE,MCX-OPT,MCX
779,56272135,219813,GOLD21JAN48500PE,GOLD,0.0,2021-01-27,48500.0,0.5,1,PE,MCX-OPT,MCX
780,56288263,219876,GOLD21JAN48600CE,GOLD,0.0,2021-01-27,48600.0,0.5,1,CE,MCX-OPT,MCX
781,56288519,219877,GOLD21JAN48600PE,GOLD,0.0,2021-01-27,48600.0,0.5,1,PE,MCX-OPT,MCX
782,56288775,219878,GOLD21JAN48700CE,GOLD,0.0,2021-01-27,48700.0,0.5,1,CE,MCX-OPT,MCX
783,56289031,219879,GOLD21JAN48700PE,GOLD,0.0,2021-01-27,48700.0,0.5,1,PE,MCX-OPT,MCX
784,56289287,219880,GOLD21JAN48800CE,GOLD,0.0,2021-01-27,48800.0,0.5,1,CE,MCX-OPT,MCX
785,56289543,219881,GOLD21JAN48800PE,GOLD,0.0,2021-01-27,48800.0,0.5,1,PE,MCX-OPT,MCX
786,56289799,219882,GOLD21JAN48900CE,GOLD,0.0,2021-01-27,48900.0,0.5,1,CE,MCX-OPT,MCX
787,56290055,219883,GOLD21JAN48900PE,GOLD,0.0,2021-01-27,48900.0,0.5,1,PE,MCX-OPT,MCX
788,56322055,220008,GOLD21JAN49000CE,GOLD,0.0,2021-01-27,49000.0,0.5,1,CE,MCX-OPT,MCX
789,56322311,220009,GOLD21JAN49000PE,GOLD,0.0,2021-01-27,49000.0,0.5,1,PE,MCX-OPT,MCX
790,56322567,220010,GOLD21JAN49100CE,GOLD,0.0,2021-01-27,49100.0,0.5,1,CE,MCX-OPT,MCX
791,56322823,220011,GOLD21JAN49100PE,GOLD,0.0,2021-01-27,49100.0,0.5,1,PE,MCX-OPT,MCX
792,56323079,220012,GOLD21JAN49200CE,GOLD,0.0,2021-01-27,49200.0,0.5,1,CE,MCX-OPT,MCX
793,56323335,220013,GOLD21JAN49200PE,GOLD,0.0,2021-01-27,49200.0,0.5,1,PE,MCX-OPT,MCX
794,56323591,220014,GOLD21JAN49300CE,GOLD,0.0,2021-01-27,49300.0,0.5,1,CE,MCX-OPT,MCX
795,56323847,220015,GOLD21JAN49300PE,GOLD,0.0,2021-01-27,49300.0,0.5,1,PE,MCX-OPT,MCX
796,56324103,220016,GOLD21JAN49400CE,GOLD,0.0,2021-01-27,49400.0,0.5,1,CE,MCX-OPT,MCX
797,56324359,220017,GOLD21JAN49400PE,GOLD,0.0,2021-01-27,49400.0,0.5,1,PE,MCX-OPT,MCX
798,56324615,220018,GOLD21JAN49500CE,GOLD,0.0,2021-01-27,49500.0,0.5,1,CE,MCX-OPT,MCX
799,56324871,220019,GOLD21JAN49500PE,GOLD,0.0,2021-01-27,49500.0,0.5,1,PE,MCX-OPT,MCX
800,56417031,220379,GOLD21JAN49600CE,GOLD,0.0,2021-01-27,49600.0,0.5,1,CE,MCX-OPT,MCX
801,56417287,220380,GOLD21JAN49600PE,GOLD,0.0,2021-01-27,49600.0,0.5,1,PE,MCX-OPT,MCX
802,56470279,220587,GOLD21JAN49700CE,GOLD,0.0,2021-01-27,49700.0,0.5,1,CE,MCX-OPT,MCX
803,56470535,220588,GOLD21JAN49700PE,GOLD,0.0,2021-01-27,49700.0,0.5,1,PE,MCX-OPT,MCX
804,56470791,220589,GOLD21JAN49800CE,GOLD,0.0,2021-01-27,49800.0,0.5,1,CE,MCX-OPT,MCX
805,56471047,220590,GOLD21JAN49800PE,GOLD,0.0,2021-01-27,49800.0,0.5,1,PE,MCX-OPT,MCX
806,56471303,220591,GOLD21JAN49900CE,GOLD,0.0,2021-01-27,49900.0,0.5,1,CE,MCX-OPT,MCX
807,56471559,220592,GOLD21JAN49900PE,GOLD,0.0,2021-01-27,49900.0,0.5,1,PE,MCX-OPT,MCX
808,56471815,220593,GOLD21JAN50000CE,GOLD,0.0,2021-01-27,50000.0,0.5,1,CE,MCX-OPT,MCX
809,56472071,220594,GOLD21JAN50000PE,GOLD,0.0,2021-01-27,50000.0,0.5,1,PE,MCX-OPT,MCX
810,56579591,221014,GOLD21JAN50100CE,GOLD,0.0,2021-01-27,50100.0,0.5,1,CE,MCX-OPT,MCX
811,56579847,221015,GOLD21JAN50100PE,GOLD,0.0,2021-01-27,50100.0,0.5,1,PE,MCX-OPT,MCX
812,56580103,221016,GOLD21JAN50200CE,GOLD,0.0,2021-01-27,50200.0,0.5,1,CE,MCX-OPT,MCX
813,56580359,221017,GOLD21JAN50200PE,GOLD,0.0,2021-01-27,50200.0,0.5,1,PE,MCX-OPT,MCX
814,56598535,221088,GOLD21JAN50300CE,GOLD,0.0,2021-01-27,50300.0,0.5,1,CE,MCX-OPT,MCX
815,56598791,221089,GOLD21JAN50300PE,GOLD,0.0,2021-01-27,50300.0,0.5,1,PE,MCX-OPT,MCX
816,56599047,221090,GOLD21JAN50400CE,GOLD,0.0,2021-01-27,50400.0,0.5,1,CE,MCX-OPT,MCX
817,56599303,221091,GOLD21JAN50400PE,GOLD,0.0,2021-01-27,50400.0,0.5,1,PE,MCX-OPT,MCX
818,56599559,221092,GOLD21JAN50500CE,GOLD,0.0,2021-01-27,50500.0,0.5,1,CE,MCX-OPT,MCX
819,56599815,221093,GOLD21JAN50500PE,GOLD,0.0,2021-01-27,50500.0,0.5,1,PE,MCX-OPT,MCX
820,56600071,221094,GOLD21JAN50600CE,GOLD,0.0,2021-01-27,50600.0,0.5,1,CE,MCX-OPT,MCX
821,56600327,221095,GOLD21JAN50600PE,GOLD,0.0,2021-01-27,50600.0,0.5,1,PE,MCX-OPT,MCX
822,56600583,221096,GOLD21JAN50700CE,GOLD,0.0,2021-01-27,50700.0,0.5,1,CE,MCX-OPT,MCX
823,56600839,221097,GOLD21JAN50700PE,GOLD,0.0,2021-01-27,50700.0,0.5,1,PE,MCX-OPT,MCX
824,56637191,221239,GOLD21JAN50800CE,GOLD,0.0,2021-01-27,50800.0,0.5,1,CE,MCX-OPT,MCX
825,56637447,221240,GOLD21JAN50800PE,GOLD,0.0,2021-01-27,50800.0,0.5,1,PE,MCX-OPT,MCX
826,56637703,221241,GOLD21JAN50900CE,GOLD,0.0,2021-01-27,50900.0,0.5,1,CE,MCX-OPT,MCX
827,56637959,221242,GOLD21JAN50900PE,GOLD,0.0,2021-01-27,50900.0,0.5,1,PE,MCX-OPT,MCX
828,56638215,221243,GOLD21JAN51000CE,GOLD,0.0,2021-01-27,51000.0,0.5,1,CE,MCX-OPT,MCX
829,56638471,221244,GOLD21JAN51000PE,GOLD,0.0,2021-01-27,51000.0,0.5,1,PE,MCX-OPT,MCX
830,56638727,221245,GOLD21JAN51100CE,GOLD,0.0,2021-01-27,51100.0,0.5,1,CE,MCX-OPT,MCX
831,56638983,221246,GOLD21JAN51100PE,GOLD,0.0,2021-01-27,51100.0,0.5,1,PE,MCX-OPT,MCX
832,56725767,221585,GOLD21JAN51200CE,GOLD,0.0,2021-01-27,51200.0,0.5,1,CE,MCX-OPT,MCX
833,56726023,221586,GOLD21JAN51200PE,GOLD,0.0,2021-01-27,51200.0,0.5,1,PE,MCX-OPT,MCX
834,56790791,221839,GOLD21JAN51300CE,GOLD,0.0,2021-01-27,51300.0,0.5,1,CE,MCX-OPT,MCX
835,56791047,221840,GOLD21JAN51300PE,GOLD,0.0,2021-01-27,51300.0,0.5,1,PE,MCX-OPT,MCX
836,56791303,221841,GOLD21JAN51400CE,GOLD,0.0,2021-01-27,51400.0,0.5,1,CE,MCX-OPT,MCX
837,56791559,221842,GOLD21JAN51400PE,GOLD,0.0,2021-01-27,51400.0,0.5,1,PE,MCX-OPT,MCX
838,56791815,221843,GOLD21JAN51500CE,GOLD,0.0,2021-01-27,51500.0,0.5,1,CE,MCX-OPT,MCX
839,56792071,221844,GOLD21JAN51500PE,GOLD,0.0,2021-01-27,51500.0,0.5,1,PE,MCX-OPT,MCX
840,56839943,222031,GOLD21JAN51600CE,GOLD,0.0,2021-01-27,51600.0,0.5,1,CE,MCX-OPT,MCX
841,56840199,222032,GOLD21JAN51600PE,GOLD,0.0,2021-01-27,51600.0,0.5,1,PE,MCX-OPT,MCX
842,56840455,222033,GOLD21JAN51700CE,GOLD,0.0,2021-01-27,51700.0,0.5,1,CE,MCX-OPT,MCX
843,56840711,222034,GOLD21JAN51700PE,GOLD,0.0,2021-01-27,51700.0,0.5,1,PE,MCX-OPT,MCX
844,56840967,222035,GOLD21JAN51800CE,GOLD,0.0,2021-01-27,51800.0,0.5,1,CE,MCX-OPT,MCX
845,56841223,222036,GOLD21JAN51800PE,GOLD,0.0,2021-01-27,51800.0,0.5,1,PE,MCX-OPT,MCX
846,56841479,222037,GOLD21JAN51900CE,GOLD,0.0,2021-01-27,51900.0,0.5,1,CE,MCX-OPT,MCX
847,56841735,222038,GOLD21JAN51900PE,GOLD,0.0,2021-01-27,51900.0,0.5,1,PE,MCX-OPT,MCX
848,56841991,222039,GOLD21JAN52000CE,GOLD,0.0,2021-01-27,52000.0,0.5,1,CE,MCX-OPT,MCX
849,56842247,222040,GOLD21JAN52000PE,GOLD,0.0,2021-01-27,52000.0,0.5,1,PE,MCX-OPT,MCX
850,56842503,222041,GOLD21JAN52100CE,GOLD,0.0,2021-01-27,52100.0,0.5,1,CE,MCX-OPT,MCX
851,56842759,222042,GOLD21JAN52100PE,GOLD,0.0,2021-01-27,52100.0,0.5,1,PE,MCX-OPT,MCX
852,56901895,222273,GOLD21JAN52200CE,GOLD,0.0,2021-01-27,52200.0,0.5,1,CE,MCX-OPT,MCX
853,56902151,222274,GOLD21JAN52200PE,GOLD,0.0,2021-01-27,52200.0,0.5,1,PE,MCX-OPT,MCX
854,56902407,222275,GOLD21JAN52300CE,GOLD,0.0,2021-01-27,52300.0,0.5,1,CE,MCX-OPT,MCX
855,56902663,222276,GOLD21JAN52300PE,GOLD,0.0,2021-01-27,52300.0,0.5,1,PE,MCX-OPT,MCX
856,56902919,222277,GOLD21JAN52400CE,GOLD,0.0,2021-01-27,52400.0,0.5,1,CE,MCX-OPT,MCX
857,56903175,222278,GOLD21JAN52400PE,GOLD,0.0,2021-01-27,52400.0,0.5,1,PE,MCX-OPT,MCX
858,56903431,222279,GOLD21JAN52500CE,GOLD,0.0,2021-01-27,52500.0,0.5,1,CE,MCX-OPT,MCX
859,56903687,222280,GOLD21JAN52500PE,GOLD,0.0,2021-01-27,52500.0,0.5,1,PE,MCX-OPT,MCX
860,56903943,222281,GOLD21JAN52600CE,GOLD,0.0,2021-01-27,52600.0,0.5,1,CE,MCX-OPT,MCX
861,56904199,222282,GOLD21JAN52600PE,GOLD,0.0,2021-01-27,52600.0,0.5,1,PE,MCX-OPT,MCX
862,56904455,222283,GOLD21JAN52700CE,GOLD,0.0,2021-01-27,52700.0,0.5,1,CE,MCX-OPT,MCX
863,56904711,222284,GOLD21JAN52700PE,GOLD,0.0,2021-01-27,52700.0,0.5,1,PE,MCX-OPT,MCX
864,56904967,222285,GOLD21JAN52800CE,GOLD,0.0,2021-01-27,52800.0,0.5,1,CE,MCX-OPT,MCX
865,56905223,222286,GOLD21JAN52800PE,GOLD,0.0,2021-01-27,52800.0,0.5,1,PE,MCX-OPT,MCX
866,56905479,222287,GOLD21JAN52900CE,GOLD,0.0,2021-01-27,52900.0,0.5,1,CE,MCX-OPT,MCX
867,56905735,222288,GOLD21JAN52900PE,GOLD,0.0,2021-01-27,52900.0,0.5,1,PE,MCX-OPT,MCX
868,56905991,222289,GOLD21JAN53000CE,GOLD,0.0,2021-01-27,53000.0,0.5,1,CE,MCX-OPT,MCX
869,56906247,222290,GOLD21JAN53000PE,GOLD,0.0,2021-01-27,53000.0,0.5,1,PE,MCX-OPT,MCX
870,56934663,222401,GOLD21JAN53100CE,GOLD,0.0,2021-01-27,53100.0,0.5,1,CE,MCX-OPT,MCX
871,56934919,222402,GOLD21JAN53100PE,GOLD,0.0,2021-01-27,53100.0,0.5,1,PE,MCX-OPT,MCX
872,56935175,222403,GOLD21JAN53200CE,GOLD,0.0,2021-01-27,53200.0,0.5,1,CE,MCX-OPT,MCX
873,56935431,222404,GOLD21JAN53200PE,GOLD,0.0,2021-01-27,53200.0,0.5,1,PE,MCX-OPT,MCX
874,56935687,222405,GOLD21JAN53300CE,GOLD,0.0,2021-01-27,53300.0,0.5,1,CE,MCX-OPT,MCX
875,56935943,222406,GOLD21JAN53300PE,GOLD,0.0,2021-01-27,53300.0,0.5,1,PE,MCX-OPT,MCX
876,56972551,222549,GOLD21JAN53400CE,GOLD,0.0,2021-01-27,53400.0,0.5,1,CE,MCX-OPT,MCX
877,56972807,222550,GOLD21JAN53400PE,GOLD,0.0,2021-01-27,53400.0,0.5,1,PE,MCX-OPT,MCX
878,56973063,222551,GOLD21JAN53500CE,GOLD,0.0,2021-01-27,53500.0,0.5,1,CE,MCX-OPT,MCX
879,56973319,222552,GOLD21JAN53500PE,GOLD,0.0,2021-01-27,53500.0,0.5,1,PE,MCX-OPT,MCX
880,56973575,222553,GOLD21JAN53600CE,GOLD,0.0,2021-01-27,53600.0,0.5,1,CE,MCX-OPT,MCX
881,56973831,222554,GOLD21JAN53600PE,GOLD,0.0,2021-01-27,53600.0,0.5,1,PE,MCX-OPT,MCX
882,56974087,222555,GOLD21JAN53700CE,GOLD,0.0,2021-01-27,53700.0,0.5,1,CE,MCX-OPT,MCX
